customer_id,full_name,country_of_residence,occupation,product_type,is_pep,risk_score,risk_rating,match_score,activity_ratio
103067,Dmitri Muller,UAE,Doctor,Credit Card,0,25,Medium,0.62,6.33
103068,Amara Smith,Iran,Civil Servant,Savings Account,0,40,Medium,0.48,0.9
103069,James Nakamura,United States,Real Estate Agent,Current Account,0,25,Medium,0.54,5.3
103070,Carlos Haddad,Germany,Software Engineer,Private Banking,0,30,Medium,0.67,0.9
103071,Omar Wang,Iran,Teacher,Personal Loan,0,50,Medium,0.55,1.2
103072,Thomas Okafor,Canada,Real Estate Agent,Savings Account,0,10,Low,0.4,1.0
103073,Dmitri Nakamura,United States,Real Estate Agent,Credit Card,0,30,Medium,0.57,1.0
103074,Sofia Brown,Germany,Car Dealer,Savings Account,0,20,Low,0.45,0.9
103075,Grace Hall,Kenya,Precious Metals Dealer,Personal Loan,0,60,High,0.36,1.2
103076,Lucas Mbeki,France,Cash-Intensive Business,Trade Finance,0,45,Medium,0.33,1.0
103077,Elena Dubois,Mexico,Teacher,Savings Account,0,25,Medium,0.56,0.9
103078,Liam Ivanov,Mexico,Accountant,Personal Loan,0,35,Medium,0.67,1.0
103079,Noah Patel,Netherlands,Nurse,Fixed Deposit,0,10,Low,0.43,1.0
103080,Fatima Dubois,United Kingdom,Accountant,Savings Account,0,10,Low,0.4,0.9
103081,Fatima Kowalski,Nigeria,Nurse,International Wire Transfers,0,35,Medium,0.43,1.0
103082,Kwame Smith,India,Software Engineer,International Wire Transfers,0,35,Medium,0.41,1.0
103083,Sara Ivanov,Panama,Real Estate Agent,Fixed Deposit,0,50,Medium,0.75,6.11
103084,Oluwaseun Nakamura,Germany,Arms Dealer,Savings Account,0,35,Medium,0.4,0.9
103085,Ravi Volkov,India,Accountant,Savings Account,0,25,Medium,0.75,1.2
103086,Chloe Osei,Turkey,Accountant,Credit Card,0,35,Medium,0.29,1.0
103087,Emma Chen,United Kingdom,Accountant,Private Banking,0,20,Low,0.36,3.06
103088,Elena Al-Sayed,Australia,Civil Servant,Savings Account,0,0,Low,0.74,3.48
103089,Ravi Patel,Mexico,Doctor,Crypto Wallet,0,45,Medium,0.45,0.9
103090,Sara Rossi,Nigeria,Software Engineer,Fixed Deposit,0,40,Medium,0.38,3.22
103091,Dmitri Petrov,Netherlands,Teacher,Current Account,0,10,Low,0.72,1.2
103092,Hassan Andersson,Japan,Software Engineer,Trade Finance,0,20,Low,0.55,4.69
103093,Thomas Johnson,France,Car Dealer,Current Account,0,10,Low,0.32,1.0
103094,Kenji Silva,United Kingdom,Teacher,Current Account,0,0,Low,0.5,8.25
103095,Kenji Nakamoto,United Kingdom,Accountant,Current Account,0,0,Low,0.85,1.2
103096,Elena Yilmaz,Germany,Accountant,International Wire Transfers,0,30,Medium,0.64,1.0
103097,Dmitri Adeyemi,Australia,Doctor,Credit Card,0,10,Low,0.52,5.48
103098,Oluwaseun Volkov,Turkey,Real Estate Agent,Trade Finance,0,75,High,0.62,0.9
103099,Fatima Kowalski,United States,Software Engineer,Current Account,0,0,Low,0.43,1.0
103100,James Okonkwo,South Africa,Retail Trader,Personal Loan,0,45,Medium,0.54,1.0
103101,Thomas Smith,Germany,Retail Trader,Trade Finance,0,30,Medium,0.34,1.0
103102,Mohammed Fitzgerald,United States,Retail Trader,Savings Account,0,20,Low,0.65,1.0
103103,Chloe Mbeki,Japan,Nurse,Savings Account,0,10,Low,0.25,1.0
103104,Carlos Bello,Australia,Doctor,Credit Card,0,10,Low,0.42,1.2
103105,Priya Yilmaz,United Kingdom,Nurse,Credit Card,0,10,Low,0.33,0.9
103106,Sergei Chen,Iran,Real Estate Agent,Current Account,0,50,Medium,0.67,4.14
103107,Fatima Reddy,Canada,Nurse,Crypto Wallet,0,30,Medium,0.5,1.0
103108,Benjamin Smith,United Kingdom,Real Estate Agent,Savings Account,0,20,Low,0.38,6.43
103109,Wei Brown,India,Retail Trader,Credit Card,0,65,High,0.36,3.46
103110,James Ivanov,France,Nurse,Private Banking,0,20,Low,0.64,1.2
103111,Sara Yilmaz,Ireland,Software Engineer,Personal Loan,0,10,Low,0.35,9.99
103112,Chen Patel,France,Accountant,Credit Card,0,20,Low,0.38,1.2
103113,Benjamin Okafor,Japan,Teacher,Current Account,0,30,Medium,0.5,5.06
103114,Ingrid Bello,United Kingdom,Software Engineer,Savings Account,0,0,Low,0.48,4.67
103115,Tariq Andersson,Canada,Jeweller,Savings Account,0,10,Low,0.55,1.0
103116,Grace Smith,United States,Doctor,Savings Account,0,30,Medium,0.33,1.0
103117,Sofia Wang,United States,Cash-Intensive Business,Personal Loan,0,45,Medium,0.43,1.2
103118,Yuki Silva,Germany,Accountant,Trade Finance,0,30,Medium,0.43,3.64
103119,Chloe Adeyemi,Netherlands,Casino Operator,Personal Loan,0,35,Medium,0.38,0.9
103120,Oluwaseun Silva,United Kingdom,Civil Servant,Current Account,0,10,Low,0.43,1.0
103121,Rajesh Reddy,United Kingdom,Accountant,Current Account,0,0,Low,0.4,5.81
103122,Kwame Yilmaz,Brazil,Nurse,Savings Account,0,25,Medium,0.33,1.2
103123,Adebayo Andersson,United Kingdom,Civil Servant,Current Account,0,40,Medium,0.41,1.0
103124,Kenji Lindqvist,Canada,Nurse,Trade Finance,0,30,Medium,0.43,0.9
103125,Noah Lindqvist,Turkey,Civil Servant,Personal Loan,0,35,Medium,0.37,4.55
103126,Noah Fitzgerald,China,Jeweller,Current Account,0,35,Medium,0.43,0.9
103127,Tariq Yilmaz,China,Accountant,International Wire Transfers,0,35,Medium,0.54,4.6
103128,Zara Kimura,United States,Retail Trader,Fixed Deposit,0,10,Low,0.35,1.0
103129,Ingrid Al-Sayed,Canada,Software Engineer,Current Account,0,25,Medium,0.76,2.02
103130,Tariq Nakamura,Sweden,Jeweller,Private Banking,0,40,Medium,0.57,1.0
103131,Emma Chen,Australia,Real Estate Agent,Savings Account,0,20,Low,0.36,2.69
103132,Priya Patel,Japan,Teacher,Fixed Deposit,0,10,Low,0.45,0.9
103133,Emma Ivanov,France,Cash-Intensive Business,Credit Card,0,45,Medium,0.67,1.2
103134,Adebayo Bello,Brazil,Import/Export Trader,Current Account,0,25,Medium,0.38,1.2
103135,Sergei Hall,Russia,Retail Trader,Crypto Wallet,0,80,High,0.67,1.0
103136,Nadia Khan,Iran,Teacher,Current Account,0,65,High,0.73,1.0
103137,Aisha Silva,United States,Software Engineer,International Wire Transfers,0,35,Medium,0.43,1.0
103138,Aisha Kowalski,Japan,Doctor,Credit Card,0,10,Low,0.43,1.0
103139,Hassan Hall,United Kingdom,Cash-Intensive Business,Current Account,0,25,Medium,0.64,1.0
103140,Carlos Patel,Brazil,Nurse,Current Account,0,25,Medium,0.48,1.0
103141,Adebayo Khan,South Africa,Teacher,Personal Loan,0,35,Medium,0.5,1.0
103142,Dmitri Kimura,Afghanistan,Accountant,Trade Finance,0,80,High,0.62,1.0
103143,Sergei Ivanov,Canada,Import/Export Trader,Current Account,0,35,Medium,1.0,1.0
103144,Kwame Nakamoto,Japan,Casino Operator,Trade Finance,0,45,Medium,0.85,1.0
103145,Noah Wang,United States,Civil Servant,Crypto Wallet,0,30,Medium,0.38,0.9
103146,Noah Rossi,France,Precious Metals Dealer,Current Account,0,25,Medium,0.38,1.2
103147,Carlos Kowalski,Sweden,Import/Export Trader,Current Account,0,20,Low,0.43,1.0
103148,Ingrid Okafor,Ireland,Civil Servant,Current Account,0,10,Low,0.54,5.33
103149,Priya Wang,India,Teacher,Trade Finance,0,45,Medium,0.43,1.0
103150,Liam Okafor,Ireland,Doctor,Personal Loan,0,20,Low,0.5,1.2
103151,Ingrid Haddad,India,Import/Export Trader,Personal Loan,0,35,Medium,0.64,1.0
103152,Sara Nakamura,United States,Civil Servant,Fixed Deposit,0,30,Medium,0.48,3.1
103153,Mei Sokolov,South Africa,Import/Export Trader,Savings Account,0,35,Medium,0.8,1.0
103154,Wei Kimura,United Kingdom,Teacher,Credit Card,0,10,Low,0.43,1.0
103155,Yuki Nguyen,United Kingdom,Teacher,Crypto Wallet,1,60,High,0.35,1.2
103156,Mary Osei,Canada,Accountant,Credit Card,0,10,Low,0.45,1.0
103157,Carlos Sokolov,Germany,Civil Servant,Current Account,0,10,Low,0.74,1.0
103158,Sergei Dubois,United Kingdom,Nurse,Savings Account,0,0,Low,0.62,2.38
103159,Yuki Fitzgerald,Japan,Teacher,International Wire Transfers,0,20,Low,0.34,3.74
103160,Ivan Rossi,UAE,Civil Servant,Fixed Deposit,0,15,Low,0.67,1.0
103161,Adebayo Osei,Turkey,Real Estate Agent,Current Account,0,25,Medium,0.33,1.0
103162,Fatima Lindqvist,Canada,Import/Export Trader,Personal Loan,0,30,Medium,0.36,1.2
103163,Fatima Dubois,UAE,Jeweller,Savings Account,0,35,Medium,0.4,8.48
103164,Kwame Kowalski,India,Civil Servant,Current Account,0,40,Medium,0.5,1.0
103165,Kenji Chen,Afghanistan,Teacher,Credit Card,0,60,High,0.36,1.0
103166,Hassan Hall,India,Real Estate Agent,Crypto Wallet,0,45,Medium,0.64,4.07
103167,Adebayo Lindqvist,Japan,Money Service Business,Fixed Deposit,0,35,Medium,0.34,1.2
103168,Hassan Lindqvist,Australia,Nurse,Trade Finance,0,30,Medium,0.48,0.9
103169,Chen Nakamura,Canada,Retail Trader,Fixed Deposit,0,20,Low,0.48,1.0
103170,Amara Wang,Ireland,Civil Servant,Credit Card,0,20,Low,0.43,1.0
103171,Kwame Mbeki,Netherlands,Nurse,Savings Account,0,10,Low,0.34,2.36
103172,Grace Okafor,Canada,Import/Export Trader,Crypto Wallet,0,40,Medium,0.48,1.0
103173,Oluwaseun Lindqvist,France,Accountant,International Wire Transfers,0,45,Medium,0.33,0.9
103174,Benjamin Adeyemi,Nigeria,Money Service Business,International Wire Transfers,0,85,High,0.4,0.9
103175,Ingrid Petrov,Russia,Accountant,Crypto Wallet,0,70,High,0.75,1.0
103176,Zara Smith,Australia,Software Engineer,Savings Account,0,15,Low,0.36,0.9
103177,Dmitri Khan,UAE,Accountant,Crypto Wallet,0,35,Medium,0.67,1.0
103178,Zara Kimura,United Kingdom,Accountant,International Wire Transfers,0,30,Medium,0.35,1.0
103179,Priya Ivanov,United Kingdom,Accountant,Savings Account,0,10,Low,0.72,1.0
103180,Emma Smith,Brazil,Software Engineer,Personal Loan,0,25,Medium,0.36,0.9
103181,Carlos Al-Sayed,United States,Money Service Business,Savings Account,0,35,Medium,0.79,5.41
103182,Mei Okafor,Canada,Accountant,Savings Account,0,0,Low,0.52,0.9
103183,Lucas Wang,Sweden,Nurse,Current Account,0,20,Low,0.37,0.9
103184,Oluwaseun Chen,Nigeria,Civil Servant,Crypto Wallet,0,45,Medium,0.39,1.0
103185,Wei Lindqvist,United Kingdom,Jeweller,Credit Card,0,30,Medium,0.46,7.18
103186,Thomas Bello,Brazil,Teacher,International Wire Transfers,0,45,Medium,0.42,1.0
103187,Priya Wang,Germany,Teacher,Savings Account,0,10,Low,0.43,1.0
103188,Ravi Nakamura,Germany,Nurse,Personal Loan,0,20,Low,0.56,1.0
103189,Priya Ivanov,Sweden,Precious Metals Dealer,Trade Finance,0,55,Medium,0.72,1.0
103190,Thomas Kimura,United States,Car Dealer,Credit Card,0,20,Low,0.38,0.9
103191,Priya Nguyen,Nigeria,Retail Trader,Fixed Deposit,0,35,Medium,0.41,2.29
103192,Kwame Reddy,Canada,Real Estate Agent,Personal Loan,0,45,Medium,0.35,1.0
103193,Amara Haddad,UAE,Jeweller,Fixed Deposit,0,25,Medium,0.75,8.32
103194,Sara Mbeki,UAE,Retail Trader,Credit Card,0,35,Medium,0.33,5.18
103195,Aisha Patel,Japan,Teacher,Savings Account,0,10,Low,0.43,1.0
103196,Fatima Wang,United States,Civil Servant,Current Account,0,10,Low,0.43,0.9
103197,Zara Haddad,United States,Civil Servant,Current Account,0,0,Low,0.78,0.9
103198,Chen Johnson,United Kingdom,Jeweller,International Wire Transfers,0,30,Medium,0.4,2.86
103199,Chen Nakamura,Netherlands,Civil Servant,Credit Card,0,20,Low,0.48,2.48
103200,Wei Volkov,Iran,Retail Trader,Savings Account,0,60,High,0.7,0.9
103201,Kenji Smith,Brazil,Civil Servant,Current Account,0,25,Medium,0.35,1.0
103202,Mei Nakamoto,United States,Money Service Business,Savings Account,0,25,Medium,0.83,1.0
103203,Sofia Bello,Australia,Real Estate Agent,Current Account,0,10,Low,0.33,3.28
103204,Liam Kimura,India,Doctor,Current Account,1,40,Medium,0.42,0.9
103205,Nadia Nakamura,Kenya,Software Engineer,Credit Card,0,35,Medium,0.62,1.2
103206,Ravi Johnson,Sweden,Software Engineer,Current Account,0,10,Low,0.4,4.36
103207,Adebayo Sokolov,Canada,Nurse,Fixed Deposit,0,0,Low,0.71,1.0
103208,Oluwaseun Brown,Russia,Nurse,Current Account,0,40,Medium,0.38,1.2
103209,Mary Yilmaz,United Kingdom,Casino Operator,Current Account,0,35,Medium,0.33,1.0
103210,Fatima Haddad,United States,Software Engineer,Credit Card,0,25,Medium,0.8,1.2
103211,Ivan Johnson,Turkey,Retail Trader,Credit Card,0,45,Medium,0.52,0.9
103212,Priya Cole,Netherlands,Retail Trader,Personal Loan,0,30,Medium,0.43,1.0
103213,Kenji Chen,Japan,Car Dealer,Fixed Deposit,0,20,Low,0.36,8.39
103214,Liam Dubois,Sweden,Precious Metals Dealer,Private Banking,0,55,Medium,0.36,1.0
103215,Adebayo Khan,Ireland,Civil Servant,Fixed Deposit,0,0,Low,0.5,7.56
103216,Oluwaseun Chen,South Africa,Car Dealer,Personal Loan,0,45,Medium,0.39,2.81
103217,Noah Brown,Canada,Retail Trader,Fixed Deposit,0,20,Low,0.38,1.0
103218,Tariq Johnson,United States,Retail Trader,Crypto Wallet,0,40,Medium,0.52,1.0
103219,Adebayo Cole,Turkey,Car Dealer,Personal Loan,0,45,Medium,0.4,0.9
103220,Tariq Fitzgerald,United Kingdom,Accountant,Current Account,0,0,Low,0.6,1.0
103221,Sergei Petrov,Nigeria,Real Estate Agent,International Wire Transfers,0,55,Medium,0.69,5.52
103222,Wei Lindqvist,Ireland,Precious Metals Dealer,International Wire Transfers,0,45,Medium,0.46,1.0
103223,Mohammed Osei,Canada,Retail Trader,Crypto Wallet,0,50,Medium,0.71,5.63
103224,Carlos Khan,North Korea,Import/Export Trader,Fixed Deposit,0,60,High,0.43,1.0
103225,Priya Mbeki,India,Nurse,Fixed Deposit,0,25,Medium,0.35,0.9
103226,Yuki Hall,China,Accountant,Trade Finance,0,45,Medium,0.38,3.84
103227,Mohammed Andersson,Kenya,Precious Metals Dealer,Savings Account,0,50,Medium,0.61,3.59
103228,Kenji Khan,Mexico,Accountant,Current Account,0,25,Medium,0.45,9.63
103229,Fatima Mbeki,Ireland,Import/Export Trader,International Wire Transfers,0,40,Medium,0.33,2.07
103230,Chen Muller,United Kingdom,Accountant,Trade Finance,0,20,Low,0.36,1.0
103231,Lucas Bello,Canada,Software Engineer,Credit Card,0,20,Low,0.42,5.9
103232,Noah Osei,India,Teacher,Current Account,0,25,Medium,0.45,1.0
103233,Mei Volkov,Canada,Software Engineer,Fixed Deposit,0,0,Low,0.78,7.11
103234,Hassan Lindqvist,Germany,Nurse,Savings Account,0,0,Low,0.48,1.2
103235,Mohammed Petrov,South Africa,Car Dealer,Trade Finance,1,95,High,0.62,8.43
103236,Ingrid Wang,Syria,Nurse,Current Account,0,50,Medium,0.36,3.76
103237,Lucas Wang,Ireland,Teacher,International Wire Transfers,0,50,Medium,0.37,0.9
103238,Carlos Okonkwo,Germany,Car Dealer,Credit Card,0,30,Medium,0.52,0.9
103239,Chen Petrov,Mexico,Teacher,Credit Card,0,35,Medium,0.73,6.03
103240,Hassan Okonkwo,Germany,Retail Trader,Credit Card,0,20,Low,0.45,1.2
103241,Wei Sokolov,Brazil,Retail Trader,Current Account,0,35,Medium,0.8,1.0
103242,Mary Smith,United Kingdom,Accountant,Crypto Wallet,0,30,Medium,0.36,0.9
103243,Adebayo Cole,Germany,Money Service Business,Fixed Deposit,0,35,Medium,0.4,9.05
103244,Oluwaseun Yilmaz,United Kingdom,Money Service Business,Fixed Deposit,0,25,Medium,0.36,1.2
103245,Tariq Nakamura,Germany,Car Dealer,Credit Card,0,20,Low,0.57,6.43
103246,Mohammed Chen,France,Software Engineer,Fixed Deposit,0,45,Medium,0.65,8.69
103247,Fatima Wang,Turkey,Import/Export Trader,Current Account,0,35,Medium,0.43,0.9
103248,Hassan Sokolov,UAE,Software Engineer,Trade Finance,0,60,High,0.67,1.0
103249,James Nakamura,Australia,Accountant,Savings Account,0,10,Low,0.54,1.0
103250,Grace Mbeki,Panama,Jeweller,Fixed Deposit,0,60,High,0.33,1.0
103251,Noah Johnson,Germany,Car Dealer,Savings Account,0,20,Low,0.32,1.0
103252,Zara Okafor,Netherlands,Software Engineer,Fixed Deposit,0,10,Low,0.42,4.03
103253,Amara Cole,Ireland,Retail Trader,Fixed Deposit,0,10,Low,0.52,8.34
103254,Noah Bello,United States,Jeweller,International Wire Transfers,0,55,Medium,0.43,1.0
103255,Amara Nakamoto,Brazil,Import/Export Trader,Fixed Deposit,0,35,Medium,0.77,1.0
103256,Sofia Brown,Canada,Software Engineer,Fixed Deposit,0,10,Low,0.45,9.57
103257,Fatima Smith,UAE,Teacher,Savings Account,0,25,Medium,0.42,1.2
103258,Kenji Lindqvist,Mexico,Real Estate Agent,Savings Account,0,25,Medium,0.43,1.2
103259,Liam Haddad,Brazil,Teacher,Current Account,1,40,Medium,0.78,3.72
103260,Kenji Patel,Germany,Jeweller,Personal Loan,0,20,Low,0.36,0.9
103261,Yuki Patel,Canada,Software Engineer,Fixed Deposit,0,0,Low,0.45,1.2
103262,Sofia Hall,United Kingdom,Accountant,Savings Account,0,25,Medium,0.45,0.9
103263,Aisha Ivanov,Germany,Nurse,Credit Card,0,20,Low,0.64,1.0
103264,Elena Kimura,India,Nurse,Fixed Deposit,1,50,Medium,0.64,7.53
103265,Ravi Nguyen,India,Teacher,Personal Loan,0,50,Medium,0.43,1.0
103266,Rajesh Nakamura,Nigeria,Teacher,Trade Finance,0,45,Medium,0.44,0.9
103267,Mohammed Yilmaz,Canada,Car Dealer,Savings Account,0,20,Low,0.61,6.09
103268,Benjamin Reddy,Ireland,Civil Servant,Crypto Wallet,0,30,Medium,0.46,1.0
103269,Kwame Lindqvist,Canada,Casino Operator,Current Account,0,35,Medium,0.42,1.2
103270,Nadia Dubois,United Kingdom,Retail Trader,Crypto Wallet,0,40,Medium,0.58,2.38
103271,Mohammed Lindqvist,India,Civil Servant,Private Banking,0,35,Medium,0.67,1.0
103272,Lucas Petrov,Turkey,Retail Trader,Private Banking,0,55,Medium,0.7,4.85
103273,Sergei Khan,Nigeria,Software Engineer,Savings Account,0,25,Medium,0.75,2.37
103274,Noah Cole,Nigeria,Nurse,Credit Card,0,40,Medium,0.45,4.63
103275,Sara Kowalski,Nigeria,Arms Dealer,International Wire Transfers,0,60,High,0.44,9.53
103276,Chen Brown,Mexico,Casino Operator,Current Account,0,50,Medium,0.38,1.0
103277,Lucas Cole,Australia,Arms Dealer,Fixed Deposit,0,35,Medium,0.43,1.0
103278,Chen Smith,China,Car Dealer,Savings Account,0,35,Medium,0.36,1.0
103279,Zara Hall,France,Retail Trader,Private Banking,1,65,High,0.48,1.0
103280,James Smith,Nigeria,Casino Operator,Credit Card,0,60,High,0.34,0.9
103281,Ingrid Nakamoto,Netherlands,Precious Metals Dealer,Current Account,0,35,Medium,0.74,9.99
103282,Aisha Yilmaz,Afghanistan,Nurse,Fixed Deposit,0,50,Medium,0.42,4.21
103283,Lucas Nakamoto,Turkey,Doctor,Fixed Deposit,0,25,Medium,0.69,3.62
103284,Mary Nakamoto,Brazil,Teacher,Current Account,0,25,Medium,0.8,5.82
103285,Dmitri Cole,South Africa,Retail Trader,Credit Card,0,45,Medium,0.75,1.0
103286,Liam Bello,Germany,Civil Servant,Savings Account,0,10,Low,0.48,1.0
103287,Sergei Ivanov,Japan,Cash-Intensive Business,Private Banking,0,55,Medium,1.0,1.2
103288,Yuki Kowalski,Japan,Accountant,International Wire Transfers,0,30,Medium,0.4,1.2
103289,Emma Okonkwo,India,Teacher,Current Account,0,25,Medium,0.48,5.28
103290,Liam Haddad,India,Software Engineer,International Wire Transfers,0,60,High,0.78,5.63
103291,Lucas Chen,United States,Real Estate Agent,Current Account,0,20,Low,0.37,9.01
103292,Aisha Okonkwo,Australia,Doctor,Savings Account,1,35,Medium,0.46,1.0
103293,Chloe Johnson,United Kingdom,Accountant,International Wire Transfers,0,30,Medium,0.24,9.47
103294,Sofia Haddad,Canada,Civil Servant,Crypto Wallet,0,30,Medium,0.75,1.0
103295,Lucas Nguyen,Mexico,Accountant,Fixed Deposit,0,25,Medium,0.32,1.2
103296,Aisha Osei,Turkey,Precious Metals Dealer,Savings Account,0,40,Medium,0.42,0.9
103297,Chloe Ivanov,United Kingdom,Software Engineer,Savings Account,0,10,Low,0.64,1.0
103298,Aisha Okafor,Myanmar,Precious Metals Dealer,Personal Loan,0,85,High,0.42,1.0
103299,Sara Fitzgerald,China,Software Engineer,Crypto Wallet,0,35,Medium,0.37,1.0
103300,Lucas Muller,United Kingdom,Software Engineer,Current Account,0,0,Low,0.35,1.0
103301,Dmitri Smith,United Kingdom,Doctor,Private Banking,0,50,Medium,0.62,4.78
103302,Hassan Nguyen,United Kingdom,Civil Servant,International Wire Transfers,0,30,Medium,0.47,0.9
103303,Chloe Hall,Netherlands,Civil Servant,Savings Account,0,10,Low,0.35,3.1
103304,Sofia Lindqvist,United States,Software Engineer,Current Account,0,0,Low,0.31,0.9
103305,Ingrid Johnson,Australia,Doctor,Private Banking,0,20,Low,0.44,0.9
103306,Benjamin Kimura,Japan,Doctor,Trade Finance,1,60,High,0.43,1.2
103307,Emma Ivanov,Ireland,Precious Metals Dealer,Current Account,0,35,Medium,0.67,1.0
103308,Noah Adeyemi,China,Accountant,Savings Account,0,15,Low,0.48,5.64
103309,Zara Nakamoto,Germany,Jeweller,Current Account,0,10,Low,0.72,3.2
103310,Mary Johnson,Canada,Accountant,Savings Account,0,10,Low,0.4,1.0
103311,Chloe Petrov,United Kingdom,Software Engineer,Current Account,0,10,Low,0.67,3.86
103312,Kenji Osei,Japan,Software Engineer,Personal Loan,0,20,Low,0.35,1.0
103313,Wei Fitzgerald,Australia,Teacher,Fixed Deposit,0,0,Low,0.37,1.0
103314,Chen Yilmaz,Turkey,Real Estate Agent,International Wire Transfers,0,55,Medium,0.42,4.34
103315,Noah Osei,China,Teacher,Savings Account,0,45,Medium,0.45,1.2
103316,Sergei Kowalski,India,Jeweller,Crypto Wallet,0,55,Medium,0.69,1.0
103317,Hassan Ivanov,UAE,Teacher,Current Account,1,50,Medium,0.62,1.2
103318,Thomas Osei,North Korea,Software Engineer,Savings Account,0,50,Medium,0.42,5.88
103319,Grace Lindqvist,Canada,Casino Operator,Savings Account,0,25,Medium,0.36,5.91
103320,Oluwaseun Bello,Nigeria,Casino Operator,Personal Loan,0,60,High,0.38,9.84
103321,Chen Nakamoto,Canada,Car Dealer,Savings Account,0,10,Low,0.72,1.0
103322,Omar Nakamoto,Kenya,Cash-Intensive Business,Savings Account,0,60,High,0.8,0.9
103323,Oluwaseun Wang,Netherlands,Software Engineer,Credit Card,0,10,Low,0.39,9.63
103324,Aisha Haddad,Japan,Retail Trader,Fixed Deposit,0,10,Low,0.83,1.2
103325,Mohammed Fitzgerald,Australia,Civil Servant,Trade Finance,0,30,Medium,0.65,1.0
103326,Elena Yilmaz,Japan,Teacher,Credit Card,0,35,Medium,0.64,1.2
